Ref,x,y,Connectivity,Point First Moment,Point Second Moment,Visual Entropy,Visual Integration [HH],Visual Integration [P-value],Visual Integration [Tekl],Visual Mean Depth,Visual Node Count,Visual Relativised Entropy
6946846,4.88,6,500,513.60162,1072.4944,1.7711711,6.7014055,0.70352161,0.88051003,2.4174554,4332,2.1427231
6946847,4.88,6.04,316,125.67477,68.892799,2.0141177,4.9800181,0.52280825,0.85152674,2.9074116,4332,2.2493746
6946848,4.88,6.08,296,111.03088,56.944,1.9775149,4.8778667,0.51208431,0.84957445,2.9473562,4332,2.302052
6946849,4.88,6.12,287,108.10593,56.335999,1.9725249,4.8692069,0.51117522,0.84940749,2.9508197,4332,2.3077025
6946850,4.88,6.16,287,111.29408,60.097599,1.9705198,4.8640256,0.51063126,0.84930748,2.9528978,4332,2.3106184
6946851,4.88,6.2,282,112.0092,62.200001,1.9673271,4.8582816,0.51002824,0.84919655,2.9552066,4332,2.3143418
6946852,4.88,6.24,281,115.49922,66.169601,1.9662313,4.855988,0.50978744,0.84915221,2.9561303,4332,2.3157449
6946853,4.88,6.28,283,121.77474,72.839996,1.9663755,4.8554149,0.5097273,0.84914112,2.9563611,4332,2.3158932
6946854,4.88,6.32,278,124.10552,76.328003,1.9633797,4.8502626,0.50918639,0.84904146,2.9584391,4332,2.319315
6946855,4.88,6.36,275,129.79068,83.731201,1.9625731,4.8496909,0.50912637,0.84903038,2.9586701,4332,2.3199346
6946856,4.88,6.4,247,128.29137,89.172798,2.0191164,4.2943559,0.45082664,0.8377673,3.2119603,4332,2.4183311
6946859,4.88,6.52,106,26.908369,8.9231997,1.9046267,4.1296859,0.43353936,0.83420932,3.3001616,4332,2.5525031
6946860,4.88,6.56,157,51.603809,23.820801,1.9510918,4.5935607,0.48223752,0.84396803,3.0678828,4332,2.3872478
6946861,4.88,6.6,220,102.92867,69.919998,1.972819,4.7993383,0.50384033,0.84805191,2.9792197,4332,2.3210256
6946862,4.88,6.64,335,285.27963,408.80481,1.7861916,5.869586,0.61619622,0.86733133,2.6183329,4332,2.258728
6946863,4.88,6.68,461,559.37195,1099.36,1.7031301,6.5208321,0.68456477,0.87776119,2.4567075,4332,2.2249401
6946864,4.88,6.72,369,364.23532,585.56641,1.8000329,5.9866018,0.62848067,0.86926913,2.5867004,4332,2.2274892
6946865,4.88,6.76,241,140.84627,118.1152,1.9937687,4.8657513,0.51081246,0.8493408,2.9522049,4332,2.2894485
6946866,4.88,6.8,206,115.38745,96.347198,1.9700589,4.8241005,0.50643986,0.84853411,2.9690602,4332,2.3172696
6946867,4.88,6.84,195,116.85154,105.3888,1.9460799,4.7859387,0.5024336,0.84779018,2.984761,4332,2.3451021
7012360,4.92,5.12,230,108.00648,76.294403,2.0322328,4.3114576,0.452622,0.83813071,3.2031863,4332,2.4006424
7012361,4.92,5.16,251,117.99065,84.099197,2.0918436,4.5838361,0.48121661,0.84377152,3.0722697,4332,2.2806723
7012362,4.92,5.2,270,131.07155,97.688004,2.1011274,4.5961266,0.4825069,0.84401983,3.0667284,4332,2.2710924
7012363,4.92,5.24,273,127.94871,93.627197,2.1023974,4.5976677,0.48266867,0.84405088,3.0660355,4332,2.2698443
7012364,4.92,5.28,220,73.31044,36.515202,2.0519469,4.4883184,0.47118908,0.84182394,3.1163704,4332,2.335568
7012365,4.92,5.32,202,58.96883,24.593599,2.0180082,4.3552752,0.45722201,0.83905655,3.1810205,4332,2.3979826
7012366,4.92,5.36,186,48.671913,17.121599,2.0128655,4.2898779,0.45035654,0.837672,3.2142692,4332,2.4192431
7012367,4.92,5.4,171,40.873589,11.9072,2.1608336,3.6591594,0.38414294,0.82339048,3.5959363,4332,2.4975479
7012368,4.92,5.44,162,39.592537,11.5888,2.157444,3.6555829,0.38376749,0.82330418,3.5984762,4332,2.5004637
7012369,4.92,5.48,149,39.862839,12.6608,2.1485624,3.6478035,0.38295081,0.82311618,3.6040175,4332,2.508939
7012371,4.92,5.56,251,130.53703,89.6912,1.9946241,4.643333,0.48746267,0.84496868,3.045717,4332,2.3428464
7012372,4.92,5.6,257,123.22181,79.692802,1.9971769,4.6464796,0.487793,0.84503168,3.0443316,4332,2.3403234
7012373,4.92,5.64,269,121.00531,73.795197,1.9846914,4.8308983,0.50715351,0.84866613,2.9662895,4332,2.3056972
7012374,4.92,5.68,278,119.66403,69.259201,1.9890352,4.8371463,0.5078094,0.84878737,2.9637496,4332,2.3011186
7012375,4.92,5.72,284,118.34278,65.984001,1.9911922,4.8394222,0.50804836,0.84883147,2.9628263,4332,2.2991371
7012376,4.92,5.76,291,118.19249,63.942402,1.9967421,4.8508348,0.50924647,0.84905255,2.9582083,4332,2.292253
7012377,4.92,5.8,292,115.62484,61.0368,1.9979514,4.8536963,0.50954688,0.84910786,2.9570539,4332,2.2906368
7012378,4.92,5.84,295,114.63945,59.180801,1.9961571,4.8468342,0.50882649,0.84897506,2.9598246,4332,2.2939243
7012379,4.92,5.88,310,125.05551,67.897598,2.0276394,4.9452972,0.51916325,0.85086668,2.9208035,4332,2.2463295
7012380,4.92,5.92,348,162.54489,108.936,2.0453999,4.9776077,0.52255523,0.85148102,2.9083352,4332,2.226516
7012381,4.92,5.96,512,541.94452,1128.5439,1.7765841,6.7145305,0.70489949,0.88070756,2.4146848,4332,2.1364446
7012382,4.92,6,496,523.48602,1107.5424,1.76934,6.697042,0.70306349,0.88044429,2.4183791,4332,2.1448414
7012383,4.92,6.04,311,126.7425,70.939201,2.0271087,4.9375815,0.51835322,0.85071951,2.9238052,4332,2.2485385
7012384,4.92,6.08,292,112.47406,58.9888,1.9924326,4.838284,0.50792885,0.84880942,2.9632878,4332,2.2988632
7012385,4.92,6.12,284,109.8588,58.380798,1.9880818,4.8308983,0.50715351,0.84866613,2.9662895,4332,2.3037443
7012386,4.92,6.16,283,112.37938,61.476799,1.9876641,4.8303308,0.50709397,0.8486551,2.9665205,4332,2.3041656
7012387,4.92,6.2,276,111.71053,62.382401,1.9817278,4.8184505,0.50584668,0.84842426,2.9713693,4332,2.3115163
7012388,4.92,6.24,276,117.58091,69.788803,1.981512,4.8178859,0.50578749,0.84841329,2.9716001,4332,2.3118312
7012389,4.92,6.28,270,119.89943,74.0336,1.9774272,4.8105621,0.50501859,0.84827071,2.9746017,4332,2.3166258
7012390,4.92,6.32,264,124.45248,81.457603,1.9739484,4.8038216,0.50431097,0.84813935,2.9773724,4332,2.3207862
7012391,4.92,6.36,253,128.1942,88.721603,2.0323732,4.2698421,0.44825315,0.83724451,3.2246594,4332,2.4147882
